Time(s),P_Fuel_Tank(bar),P_Chamber(bar),P_Fuel_Injector(bar),P_Ox_Injector(bar),Fuel_Flow_Rate(L/s),Ox_Valve_Angle(deg),Fuel_Valve_Angle(deg),P_Ox_Tank(bar),P_N2_Tank(bar),T_Fuel_Post_Channels(C),T_Fuel_Pre_Channels(C),Ox_Mass(kg),Thrust(N)
10.674205566406272,30.271778106689453,12.211055755615234,13.409379959106444,18.945281982421875,0.5955193042755127,130.0,124.0,33.666046142578125,228.1961212158203,71.4140625,24.6796875,0.812510296960611,-2196.45166015625
10.691942138671948,30.221330642700195,12.250916481018066,13.420741081237791,18.97350311279297,0.5730790495872498,130.1230066247041,124.0,33.687477111816406,228.10240173339844,72.046875,24.6796875,0.859547341878504,-2193.0107421875
10.711588867187857,30.38350486755371,12.249554634094238,13.513726234436035,19.01746368408203,0.6250350475311279,130.28709090056418,124.0,33.710689544677734,227.92593383789065,72.046875,24.6796875,0.9593220904211264,-2196.357421875
10.734952392577725,30.570537567138672,12.28105640411377,13.51498317718506,18.91695785522461,0.5481864213943481,130.4822168800478,124.0,33.61142349243164,227.9683380126953,72.046875,24.6796875,1.1845299956995412,-2182.687744140625
10.754480224609324,30.300695419311523,12.2240571975708,13.38039207458496,18.914810180664062,0.5981515645980835,130.64530816394358,124.0,33.64622116088867,228.1759033203125,72.046875,24.6796875,0.8809267563192851,-2148.371826171875
10.773451660155843,30.56009864807129,12.235174179077148,13.442608833312988,18.995981216430664,0.5567805767059326,130.80375257168606,124.0,33.708961486816406,228.0057373046875,72.640625,24.6796875,0.6699736086721935,-2181.32080078125
10.792373535156003,30.714746475219727,12.228891372680664,13.510218620300291,19.02369499206543,0.6012106537818909,130.96178306286026,124.0,33.62259292602539,228.07765197753903,72.640625,24.6796875,0.8509955761021916,-2204.889404296875
10.819443847656657,30.58905792236328,12.22744369506836,13.471317291259766,18.93793487548828,0.5818866491317749,131.0,124.0,33.58360290527344,227.8269195556641,72.640625,24.7109375,0.7298390799706135,-2213.79833984375
10.838325927734331,30.43836975097656,12.260497093200684,13.463132858276367,18.896713256835938,0.5330291986465454,131.0,124.0,33.741912841796875,227.81246948242188,72.640625,24.7109375,0.8224876162716616,-2225.77099609375
10.86077832031242,30.464733123779297,12.228141784667969,13.45964241027832,18.92140769958496,0.5330291986465454,131.0,124.0,33.759521484375,227.7347412109375,73.1484375,24.7109375,0.8410174790750827,-2156.715087890625
10.876973632812224,30.501972198486328,12.220043182373049,13.428821563720703,18.9094352722168,0.6932008266448975,131.0,124.0,33.71601486206055,227.8282623291016,73.1484375,24.7109375,0.785427890664819,-2166.3310546875
