Time(s),P_N2_Tank(bar),P_Ox_Tank(bar),P_Fuel_Tank(bar),T_Ox_Tank(C)
46.56775474214554,2.120242,1.002903,1.239931,-5.554688
46.57475474214554,2.115996,1.005143,1.251702,-5.554688
46.58175474214554,2.138679,1.003907,1.249731,-5.554688
46.58875474214554,2.142388,1.013582,1.242869,-5.554688
46.59575474214554,2.118522,1.005914,1.247384,-5.554688
46.602754742145535,2.117286,1.003119,1.252992,-5.554688
46.60975474214554,2.13368,1.005412,1.237315,-5.554688
46.61675474214554,2.153353,1.016664,1.243048,-5.554688
46.623754742145536,2.09686,1.017022,1.243084,-5.554688
46.63075474214554,2.114598,1.017345,1.244768,-5.578125
46.63775474214554,2.120672,1.014585,1.242081,-5.578125
46.64475474214554,2.142065,1.020498,1.253727,-5.578125
46.65175474214554,2.127337,1.018957,1.252777,-5.578125
46.65875474214554,2.088905,1.020606,1.248137,-5.578125
46.66575474214554,2.150719,1.013887,1.249678,-5.578125
46.672754742145536,2.173725,1.010751,1.243209,-5.578125
46.67975474214554,2.126209,1.010429,1.243514,-5.578125
46.68675474214554,2.095355,1.008995,1.240396,-5.578125
46.693754742145536,2.121317,1.00491,1.236472,-5.578125
46.70075474214554,2.139647,1.008673,1.23968,-5.578125
46.70775474214554,2.148139,1.01136,1.246972,-5.578125
46.71475474214554,2.13583,1.009873,1.245342,-5.664062
46.721754742145535,2.143355,1.011575,1.243944,-5.664062
46.72875474214554,2.153192,1.014138,1.245324,-5.664062
46.73575474214554,2.109277,1.019351,1.243854,-5.664062
46.742754742145536,2.103418,1.013098,1.244553,-5.664062
46.74975474214554,2.120296,1.020785,1.246148,-5.664062
46.75675474214554,2.123843,1.011504,1.24312,-5.664062
46.76375474214554,2.114867,1.011665,1.240826,-5.664062
46.77075474214554,2.126316,1.005824,1.239088,-5.664062
46.77775474214554,2.129917,1.016288,1.237368,-5.664062
46.78476174211502,2.146527,1.012597,1.233767,-5.664062
46.791754742145535,2.110298,1.013457,1.239053,-5.664062
46.79875474214554,2.085841,1.010124,1.244965,-5.65625
46.80671074199677,2.128627,1.003334,1.239733,-5.65625
46.81375474214554,2.154374,1.014675,1.237619,-5.65625
46.82075474214554,2.133358,1.019746,1.242941,-5.65625
46.82775474214554,2.10847,1.015123,1.249462,-5.65625
46.83475474214554,2.13712,1.003943,1.246022,-5.65625
46.84175474214554,2.140883,1.001703,1.254623,-5.65625
46.84875474214554,2.109922,1.004839,1.258726,-5.65625
46.855754742145535,2.112824,0.999087,1.254121,-5.65625
46.86275474214554,2.116963,1.004391,1.251577,-5.65625
46.86975474214554,2.155396,1.010572,1.262739,-5.65625
46.876754742145536,2.134218,1.010608,1.259657,-5.65625
46.88375474214554,2.116856,1.019728,1.249122,-5.65625
46.89075474214554,2.120296,1.0124,1.24991,-5.65625
46.89775474214554,2.196247,1.009622,1.254856,-5.65625
46.904754742145535,2.119543,1.007992,1.255124,-5.65625
46.91175474214554,2.118092,1.002133,1.25964,-5.65625
46.91875474214554,2.119597,1.004391,1.257328,-5.65625
46.925754742145536,2.16964,1.01713,1.251236,-5.6875
46.93275474214554,2.13153,1.013761,1.251075,-5.6875
46.93975474214554,2.111373,1.009658,1.260338,-5.6875
46.94675474214554,2.105837,1.008834,1.263133,-5.6875
46.95375474214554,2.166254,1.013636,1.265839,-5.6875
46.96075474214554,2.14142,1.010715,1.268204,-5.6875
46.96775474214554,2.117017,1.010447,1.259711,-5.6875
46.974754742145535,2.108901,1.004176,1.264244,-5.6875
46.98175474214554,2.150289,1.009784,1.262865,-5.6875
46.98875474214554,2.12293,1.008279,1.260732,-5.6875
46.995754742145536,2.115297,1.005555,1.253297,-5.6875
47.00276174211502,2.106267,1.008225,1.24991,-5.6875
47.008772742033,2.124811,1.012758,1.249749,-5.640625
47.01575474214554,2.151257,1.025784,1.256396,-5.640625
47.02275474214554,2.095301,1.013833,1.247868,-5.640625
47.029754742145535,2.100354,1.015016,1.247474,-5.640625
47.03675474214554,2.116963,1.014693,1.237673,-5.640625
47.04375474214554,2.141259,1.015625,1.243424,-5.640625
47.050754742145536,2.112609,1.007831,1.241722,-5.640625
47.05775474214554,2.101214,1.021717,1.248047,-5.640625
47.06475474214554,2.121156,1.015463,1.242851,-5.640625
47.07175474214554,2.139915,1.001291,1.243675,-5.640625
47.07875474214554,2.08439,1.009425,1.243783,-5.640625
47.08575474214554,2.109545,1.000825,1.23787,-5.640625
47.09275474214554,2.136045,1.007311,1.238103,-5.617188
47.099754742145535,2.127714,1.013457,1.245521,-5.617188
47.10675474214554,2.111427,1.004409,1.233785,-5.617188
47.11375474214554,2.095678,1.004409,1.238838,-5.617188
47.120754742145536,2.094226,0.998514,1.236132,-5.617188
47.12775474214554,2.147011,1.010447,1.248155,-5.617188
47.13475474214554,2.110298,1.004874,1.247205,-5.617188
47.14175474214554,2.109976,1.004749,1.244553,-5.617188
47.14875474214554,2.119597,1.005286,1.251774,-5.617188
47.15575474214554,2.123682,1.007168,1.246739,-5.617188
47.16275474214554,2.10374,1.015679,1.252598,-5.617188
47.169754742145535,2.108954,1.012937,1.248316,-5.617188
47.17675474214554,2.107987,1.014138,1.244804,-5.617188
47.18375474214554,2.152278,1.015553,1.240002,-5.617188
47.190754742145536,2.091485,1.00672,1.239053,-5.617188
47.19775474214554,2.094388,1.010429,1.23968,-5.617188
47.20475474214554,2.12637,1.009443,1.24217,-5.617188
47.21175474214554,2.150719,1.006326,1.245682,-5.617188
47.218754742145535,2.113147,1.011522,1.245718,-5.585938
47.22575474214554,2.088529,1.017721,1.245395,-5.585938
47.23275474214554,2.13282,1.0105,1.246936,-5.585938
47.239754742145536,2.134002,1.019817,1.255429,-5.585938
47.24675474214554,2.099118,1.016323,1.254336,-5.585938
47.25375474214554,2.104331,1.015947,1.261091,-5.585938
47.26075474214554,2.106858,1.015248,1.264728,-5.585938
47.26775474214554,2.156148,1.015517,1.252275,-5.585938
47.27475474214554,2.120565,1.02186,1.250036,-5.585938
47.28175474214554,2.109922,1.020355,1.251487,-5.585938
47.288754742145535,2.131799,1.020516,1.254981,-5.585938
47.29575474214554,2.163082,1.017954,1.246596,-5.585938
47.30275474214554,2.106428,1.0136,1.246094,-5.5625
47.30904174208641,2.09557,1.015016,1.244768,-5.5625
47.315754742145536,2.08912,1.009909,1.249158,-5.5625
47.32275474214554,2.157599,1.014496,1.25353,-5.5625
47.32975474214554,2.118253,1.021573,1.241776,-5.5625
47.33675474214554,2.114867,1.0167,1.241149,-5.5625
47.343754742145535,2.106697,1.017614,1.248943,-5.5625
47.35075474214554,2.118952,1.013134,1.254461,-5.5625
47.35775474214554,2.096054,1.012346,1.252078,-5.5625
47.364754742145536,2.09815,1.005627,1.243281,-5.5625
47.37175474214554,2.083207,1.007867,1.244947,-5.5625
47.37875474214554,2.142872,1.0124,1.244929,-5.5625
47.38575474214554,2.11992,1.008386,1.252437,-5.601562
47.39275474214554,2.09557,1.007132,1.254927,-5.601562
47.39975474214554,2.076434,1.003961,1.245574,-5.601562
47.40675474214554,2.128789,1.003477,1.25138,-5.601562
47.413754742145535,2.101859,1.01747,1.250448,-5.601562
47.42075474214554,2.095624,1.014084,1.254497,-5.601562
47.42775474214554,2.102665,1.015213,1.248603,-5.601562
47.434754742145536,2.122715,1.015266,1.246721,-5.601562
47.44175474214554,2.103579,1.024494,1.244087,-5.601562
47.44875474214554,2.094495,1.023383,1.243908,-5.601562
47.45575474214554,2.085895,1.020875,1.244929,-5.601562
47.46275474214554,2.129864,1.010518,1.235415,-5.601562
47.46975474214554,2.142388,1.016574,1.239626,-5.601562
47.47675474214554,2.08482,1.015481,1.243496,-5.601562
47.483754742145535,2.066222,1.015625,1.243729,-5.601562
47.49075474214554,2.119866,1.015517,1.233624,-5.601562
47.49775474214554,2.123145,1.015374,1.233695,-5.601562
47.504754742145536,2.092291,1.022756,1.236759,-5.601562
47.51175474214554,2.065845,1.012077,1.233803,-5.625
47.51875474214554,2.106804,1.009103,1.234125,-5.625
47.52575474214554,2.121908,1.009515,1.235881,-5.625
47.532754742145535,2.075951,1.018008,1.24991,-5.625
47.53975474214554,2.077993,1.016503,1.25602,-5.625
47.54675474214554,2.124703,1.019369,1.263241,-5.625
47.553754742145536,2.129488,1.019316,1.265534,-5.625
47.56075474214554,2.110352,1.018187,1.263778,-5.625
47.56775474214554,2.09901,1.006308,1.260625,-5.625
47.57475474214554,2.152278,1.013278,1.264513,-5.625
47.58175474214554,2.139109,1.011289,1.265051,-5.625
47.58875474214554,2.117662,1.013779,1.266609,-5.625
47.59575474214554,2.10718,1.009031,1.262417,-5.539062
47.602754742145535,2.162169,1.016359,1.257615,-5.539062
47.60975474214554,2.152654,1.017793,1.263778,-5.539062
47.61675474214554,2.104278,1.006666,1.262972,-5.539062
47.623754742145536,2.107664,1.008082,1.262793,-5.539062
47.63075474214554,2.158621,1.007401,1.254963,-5.539062
47.63775474214554,2.146688,1.005734,1.249749,-5.539062
47.64475474214554,2.100569,1.009694,1.24742,-5.539062
47.65175474214554,2.111534,1.016234,1.251147,-5.539062
47.65875474214554,2.118791,1.020212,1.253368,-5.539062
47.66575474214554,2.142012,1.019782,1.253852,-5.539062
47.672754742145536,2.098903,1.023616,1.25869,-5.539062
47.67975474214554,2.08439,1.016503,1.256522,-5.539062
47.68675474214554,2.108524,1.011217,1.267398,-5.539062
47.693754742145536,2.1225,1.017022,1.262578,-5.539062
47.70075474214554,2.115566,1.022577,1.253171,-5.539062
47.70775474214554,2.069769,1.022684,1.260285,-5.539062
47.71475474214554,2.118253,1.017614,1.266573,-5.539062
47.721754742145535,2.125564,1.01532,1.267236,-5.585938
47.72875474214554,2.08009,1.010715,1.258403,-5.585938
47.73575474214554,2.086217,1.01179,1.252491,-5.585938
47.742754742145536,2.112126,1.011683,1.254891,-5.585938
47.74975474214554,2.149913,1.016467,1.254891,-5.585938
47.75675474214554,2.085357,1.014657,1.252562,-5.585938
47.76375474214554,2.096215,1.013743,1.264889,-5.585938
47.77075474214554,2.099655,1.018653,1.256898,-5.585938
47.77775474214554,2.145774,1.02005,1.255751,-5.585938
47.78475474214554,2.107234,1.011719,1.257024,-5.585938
47.791754742145535,2.078477,1.007293,1.253315,-5.585938
47.79875474214554,2.097935,1.000234,1.257454,-5.585938
47.80575474214554,2.124274,1.002832,1.258349,-5.554688
47.812754742145536,2.099064,1.012149,1.26041,-5.554688
47.81975474214554,2.086916,1.016359,1.253333,-5.554688
47.82675474214554,2.087077,1.019889,1.251971,-5.554688
47.83375474214554,2.119597,1.017309,1.25353,-5.554688
47.840754742145535,2.109922,1.007114,1.261987,-5.554688
47.84775474214554,2.092022,1.014299,1.264083,-5.554688
47.85475474214554,2.112556,1.019907,1.254856,-5.554688
47.861754742145536,2.133196,1.020695,1.251487,-5.554688
47.86875474214554,2.124058,1.007849,1.252598,-5.554688
47.87575474214554,2.065254,1.007257,1.25052,-5.554688
47.882754742145536,2.096484,1.00964,1.254909,-5.554688
47.88975474214554,2.121532,1.009425,1.254623,-5.484375
47.89675474214554,2.093097,1.017596,1.25611,-5.484375
47.90375474214554,2.094764,1.015195,1.25559,-5.484375
47.910754742145535,2.083046,1.014335,1.260123,-5.484375
47.91775474214554,2.129488,1.01283,1.257472,-5.484375
47.92475474214554,2.111911,1.002366,1.255984,-5.484375
47.931754742145536,2.091001,1.01111,1.251362,-5.484375
47.93875474214554,2.10288,1.000807,1.2574,-5.484375
47.94575474214554,2.119275,1.012758,1.259908,-5.484375
47.95275474214554,2.103633,1.00792,1.26376,-5.484375
47.95975474214554,2.073424,1.005322,1.24862,-5.484375
47.96675474214554,2.060847,1.009999,1.243191,-5.484375
47.97375474214554,2.101429,1.017757,1.2488,-5.484375
47.980754742145535,2.094495,1.015786,1.243424,-5.484375
47.98775474214554,2.062513,1.020032,1.243353,-5.484375
47.99475474214554,2.053536,1.019979,1.246954,-5.484375
48.001754742145536,2.063212,1.018653,1.251362,-5.484375
48.00875474214554,2.081917,1.013045,1.255106,-5.484375
48.01575474214554,2.051494,1.019101,1.254408,-5.460938
48.02275474214554,2.075359,1.019871,1.252688,-5.460938
48.029754742145535,2.079552,1.025175,1.252956,-5.460938
48.03675474214554,2.09471,1.029081,1.254981,-5.460938
48.04375474214554,2.087239,1.026447,1.27125,-5.460938
48.050754742145536,2.08224,1.014926,1.266556,-5.460938
48.05775474214554,2.096699,1.015374,1.264513,-5.460938
48.06475474214554,2.120941,1.013672,1.26032,-5.460938
48.07175474214554,2.075037,1.011378,1.268956,-5.460938
48.07875474214554,2.051601,1.021842,1.271429,-5.460938
48.08575474214554,2.104331,1.012507,1.269028,-5.460938
48.09275474214554,2.115942,1.014496,1.266054,-5.460938
48.099754742145535,2.088206,1.012041,1.265068,-5.484375
48.10675474214554,2.07966,1.016879,1.261234,-5.484375
48.11375474214554,2.10331,1.010339,1.26652,-5.484375
48.120754742145536,2.122715,1.011432,1.268293,-5.484375
48.12775474214554,2.078853,1.012364,1.260159,-5.484375
48.13475474214554,2.064878,1.015463,1.263402,-5.484375
48.14175474214554,2.105084,1.023114,1.270659,-5.484375
48.14875474214554,2.113577,1.015141,1.260894,-5.484375
48.15575474214554,2.066329,1.024046,1.254318,-5.484375
48.16275474214554,2.078638,1.024315,1.263133,-5.484375
48.169754742145535,2.079176,1.019531,1.26127,-5.484375
48.17675474214554,2.120081,1.023885,1.267093,-5.484375
48.18375474214554,2.080466,1.012471,1.257364,-5.453125
48.190754742145536,2.071651,1.017184,1.255501,-5.453125
48.19775474214554,2.095516,1.016879,1.25267,-5.453125
48.20475474214554,2.118898,1.018939,1.259138,-5.453125
48.21175474214554,2.068802,1.02272,1.255411,-5.453125
48.218754742145535,2.073854,1.027665,1.248692,-5.453125
48.22575474214554,2.06606,1.005699,1.260069,-5.453125
48.23275474214554,2.093313,1.012005,1.257041,-5.453125
48.239754742145536,2.065845,1.006559,1.266108,-5.453125
48.24675474214554,2.061223,1.00543,1.266771,-5.453125
48.25375474214554,2.071328,1.013636,1.266896,-5.453125
48.26075474214554,2.109599,1.009049,1.261915,-5.453125
48.26775474214554,2.073048,1.006236,1.255931,-5.453125
48.27475474214554,2.058428,1.005448,1.255841,-5.453125
48.28175474214554,2.065684,1.012221,1.245897,-5.453125
48.288754742145535,2.123037,1.01016,1.248208,-5.453125
48.29575474214554,2.077832,1.009049,1.255608,-5.453125
48.302763742208484,2.056546,1.015123,1.251684,-5.453125
48.309719742059706,2.054396,1.012776,1.249534,-5.484375
48.31675474214554,2.115727,1.021663,1.25043,-5.484375
48.32375474214554,2.065415,1.013063,1.254623,-5.484375
48.33075474214554,2.08138,1.006559,1.257704,-5.484375
48.33775474214554,2.096914,1.011217,1.2617,-5.484375
48.34475474214554,2.118361,1.013206,1.267792,-5.484375
48.35175474214554,2.092775,1.013833,1.265319,-5.484375
48.358754742145535,2.06563,1.012919,1.260249,-5.484375
48.36575474214554,2.080036,1.008924,1.249176,-5.484375
48.37275474214554,2.154482,1.002115,1.253386,-5.484375
48.379754742145536,2.071758,1.016556,1.249301,-5.484375
48.38675474214554,2.048215,1.019567,1.247635,-5.484375
48.39375474214554,2.090786,1.01584,1.237512,-5.515625
48.40075474214554,2.100892,1.01231,1.232889,-5.515625
48.407754742145535,2.076757,1.010017,1.236974,-5.515625
48.41475474214554,2.069232,1.009569,1.235505,-5.515625
48.42175474214554,2.052891,1.005018,1.230524,-5.515625
48.428754742145536,2.116641,1.012023,1.241937,-5.515625
48.43575474214554,2.072349,1.012561,1.249695,-5.515625
48.44275474214554,2.083745,1.014783,1.250502,-5.515625
48.44975474214554,2.071382,1.020946,1.240719,-5.515625
48.45675474214554,2.116479,1.019531,1.243317,-5.515625
48.46375474214554,2.088152,1.014335,1.246667,-5.515625
48.47075474214554,2.077563,1.012633,1.245306,-5.515625
48.477754742145535,2.070737,1.014084,1.233373,-5.4375
48.48475474214554,2.109653,1.014783,1.240325,-5.4375
48.49175474214554,2.068694,1.007616,1.24054,-5.4375
48.498754742145536,2.051655,1.009067,1.236544,-5.4375
48.50575474214554,2.041603,1.023401,1.245897,-5.4375
48.51276174211502,2.101268,1.014299,1.246632,-5.4375
48.51976174211502,2.052837,1.014424,1.247707,-5.4375
48.52575474214554,2.061438,1.007795,1.252204,-5.4375
48.532754742145535,2.052192,1.005304,1.24862,-5.4375
48.53975474214554,2.089604,1.024673,1.254981,-5.4375
48.54675474214554,2.078638,1.00844,1.254067,-5.4375
48.553754742145536,2.0695,1.006308,1.23778,-5.4375
48.55984174203873,2.058159,1.017166,1.232549,-5.4375
48.56675474214554,2.057836,1.005734,1.237619,-5.4375
48.57375474214554,2.118737,1.016485,1.236652,-5.4375
48.58075474214554,2.061975,1.016539,1.237368,-5.4375
48.58775474214554,2.053698,1.015643,1.24183,-5.4375
48.59475474214554,2.081541,1.021089,1.242511,-5.4375
48.60083574199677,2.10546,1.012543,1.238909,-5.367188
48.60775474214554,2.079068,1.011522,1.244912,-5.367188
48.614754742145536,2.046172,1.016664,1.244714,-5.367188
48.62175474214554,2.058589,1.027647,1.249552,-5.367188
48.62875474214554,2.108202,1.015804,1.251523,-5.367188
48.63575474214554,2.076381,1.010536,1.248549,-5.367188
48.64283574199676,2.059718,1.009927,1.245252,-5.367188
48.64975474214554,2.075843,1.003119,1.251415,-5.367188
48.65675474214554,2.10417,1.005054,1.250161,-5.367188
48.663754742145535,2.061707,1.014711,1.252921,-5.367188
48.67075474214554,2.064394,1.023042,1.251362,-5.367188
48.67775474214554,2.092506,1.021197,1.260159,-5.367188
48.684835741996764,2.120296,1.020964,1.26299,-5.390625
48.69175474214554,2.068103,1.015625,1.256809,-5.390625
48.69875474214554,2.04198,1.016252,1.255787,-5.390625
48.70575474214554,2.088636,1.016933,1.25654,-5.390625
48.71275474214554,2.11949,1.006541,1.258582,-5.390625
48.71975474214554,2.103525,1.018581,1.26308,-5.390625
48.726835741996766,2.05746,1.026124,1.252258,-5.390625
48.733754742145535,2.092184,1.020229,1.25172,-5.390625
48.74075474214554,2.116426,1.030442,1.245503,-5.390625
48.74775474214554,2.100085,1.032843,1.24862,-5.390625
48.754754742145536,2.064932,1.026733,1.249803,-5.390625
48.76175474214554,2.051117,1.013421,1.245503,-5.390625
48.76883574199677,2.119704,1.024082,1.244213,-5.414062
48.77575474214554,2.108739,1.024906,1.252096,-5.414062
48.782754742145535,2.067996,1.019817,1.256199,-5.414062
48.78975474214554,2.057998,1.020247,1.258905,-5.414062
48.79675474214554,2.092399,1.019602,1.259478,-5.414062
48.803754742145536,2.088314,1.018223,1.26075,-5.414062
48.810798742055894,2.05402,1.01541,1.247366,-5.414062
48.81775474214554,2.049935,1.02745,1.252706,-5.414062
48.82475474214554,2.094818,1.018778,1.255572,-5.414062
48.83175474214554,2.10546,1.021072,1.249176,-5.414062
48.83875474214554,2.074768,1.018689,1.251344,-5.414062
48.84575474214554,2.073639,1.01274,1.24966,-5.414062
48.85283574199676,2.077724,1.020068,1.253924,-5.414062
48.85975474214554,2.106105,1.017775,1.253118,-5.414062
48.86675474214554,2.042947,1.020498,1.242815,-5.414062
48.873754742145536,2.048484,1.01446,1.244428,-5.414062
48.88075474214554,2.077617,1.012489,1.238515,-5.414062
48.88775474214554,2.085411,1.01265,1.234681,-5.414062
48.894835741996765,2.046387,1.013188,1.235165,-5.476562
48.90175474214554,2.032036,1.013869,1.240773,-5.476562
48.90875474214554,2.084766,1.02152,1.243837,-5.476562
48.91575474214554,2.10116,1.020409,1.24484,-5.476562
48.922754742145536,2.064932,1.02745,1.247599,-5.476562
48.92975474214554,2.05058,1.025497,1.236132,-5.476562
48.93683574199677,2.10202,1.024942,1.230327,-5.476562
48.943754742145536,2.102074,1.021107,1.231527,-5.476562
48.95075474214554,2.079176,1.016037,1.241221,-5.476562
48.95775474214554,2.058266,1.019137,1.23581,-5.476562
48.96475474214554,2.094011,1.012919,1.232029,-5.476562
48.971754742145535,2.097774,1.022433,1.236025,-5.476562
48.97883574199677,2.09041,1.019154,1.235863,-5.34375
48.98575474214554,2.068694,1.010285,1.231061,-5.34375
48.992754742145536,2.082938,1.022577,1.234788,-5.34375
48.99975474214554,2.099386,1.02797,1.228087,-5.34375
49.00675474214554,2.0566,1.019692,1.23013,-5.34375
49.01375474214554,2.043592,1.017434,1.230201,-5.34375
49.02083574199676,2.053375,1.015589,1.229664,-5.34375
49.02775474214554,2.081218,1.012077,1.234394,-5.34375
49.03475474214554,2.037411,1.012633,1.229807,-5.34375
49.041754742145535,2.026069,1.006361,1.240791,-5.34375
49.04875474214554,2.075897,1.00921,1.232889,-5.34375
49.05575474214554,2.085035,1.019298,1.231259,-5.34375
49.062835741996764,2.052623,1.02048,1.237458,-5.28125
49.06975474214554,2.04413,1.012095,1.229682,-5.28125
49.07675474214554,2.077133,1.01102,1.232298,-5.28125
49.08375474214554,2.109492,1.009246,1.235917,-5.28125
49.090754742145535,2.060416,1.022111,1.238641,-5.28125
49.09775474214554,2.051655,1.020946,1.232423,-5.28125
49.104835741996766,2.055418,1.014747,1.241149,-5.28125
49.111754742145536,2.09299,1.011808,1.238641,-5.28125
49.11875474214554,2.060685,1.019405,1.234305,-5.28125
49.12575474214554,2.039238,1.022756,1.238605,-5.28125
49.132754742145536,2.058858,1.025712,1.231241,-5.28125
49.13975474214554,2.111319,1.02048,1.235774,-5.28125
49.14683574199677,2.082508,1.013994,1.237996,-5.382812
49.15375474214554,2.055364,1.011701,1.234555,-5.382812
49.160754742145535,2.063158,1.03012,1.237386,-5.382812
49.16775474214554,2.08783,1.032951,1.236096,-5.382812
49.17475474214554,2.024188,1.029905,1.233606,-5.382812
49.181754742145536,2.039346,1.029582,1.231581,-5.382812
49.18883574199676,2.056869,1.016951,1.234089,-5.382812
49.19575474214554,2.095248,1.02048,1.231044,-5.382812
49.20275474214554,2.069715,1.022989,1.235308,-5.382812
49.20975474214554,2.037142,1.031392,1.236096,-5.382812
49.21675474214554,2.063319,1.032216,1.234502,-5.382812
49.22375474214554,2.070844,1.032234,1.244643,-5.382812
49.23083574199676,2.074607,1.029206,1.245055,-5.382812
49.23775474214554,2.033057,1.039329,1.245664,-5.382812
49.24475474214554,2.036712,1.030227,1.243335,-5.382812
49.251754742145536,2.058643,1.038792,1.240826,-5.382812
49.25875474214554,2.059019,1.040601,1.233427,-5.382812
49.26575474214554,2.02838,1.028489,1.230022,-5.382812
49.272835741996765,2.024994,1.035316,1.233355,-5.484375
49.279754742145535,2.079283,1.031714,1.233176,-5.484375
49.28675474214554,2.057299,1.028292,1.236885,-5.484375
49.29375474214554,2.031821,1.031822,1.24303,-5.484375
49.300754742145536,2.032949,1.02263,1.236204,-5.484375
49.30775474214554,2.085088,1.028095,1.234752,-5.484375
49.31484874200821,2.055525,1.028955,1.228069,-5.484375
49.32175474214554,2.050042,1.03184,1.23434,-5.484375
49.32875474214554,2.06348,1.032198,1.234179,-5.484375
49.33575474214554,2.091593,1.034241,1.234251,-5.484375
49.34275474214554,2.060793,1.034653,1.22961,-5.484375
49.349754742145535,2.054773,1.026966,1.225722,-5.484375
49.35683574199677,2.062835,1.02496,1.226439,-5.476562
49.36375474214554,2.068264,1.027737,1.229234,-5.476562
49.370754742145536,2.077563,1.030478,1.230847,-5.476562
49.37775474214554,2.023489,1.025192,1.236096,-5.476562
49.38475474214554,2.057138,1.02392,1.234932,-5.476562
49.39175474214554,2.08783,1.022845,1.235021,-5.476562
49.39883574199676,2.077241,1.031338,1.233642,-5.476562
49.40575474214554,2.034454,1.012633,1.222587,-5.476562
49.41275474214554,2.048914,1.028167,1.224808,-5.476562
49.419754742145535,2.071489,1.028669,1.239303,-5.476562
49.42675474214554,2.065953,1.029869,1.231778,-5.476562
49.43375474214554,2.050795,1.029313,1.239895,-5.476562
49.440835741996764,2.051117,1.021573,1.242833,-5.476562
49.44775474214554,2.063534,1.025927,1.247778,-5.476562
49.45475474214554,2.062351,1.030442,1.240396,-5.476562
49.46175474214554,2.065684,1.040153,1.244607,-5.476562
49.468754742145535,2.047462,1.0475,1.235953,-5.476562
49.47575474214554,2.082777,1.032933,1.239232,-5.476562
49.482835741996766,2.077563,1.032306,1.229037,-5.5
49.489754742145536,2.019081,1.024046,1.232656,-5.5
49.49675474214554,2.040152,1.026805,1.231653,-5.5
49.50375474214554,2.064609,1.032127,1.232943,-5.5
49.51075474214554,2.074499,1.027271,1.231044,-5.5
49.51775474214554,2.049451,1.038792,1.234,-5.5
49.52483574199677,2.005482,1.030639,1.233516,-5.5
49.53175474214554,2.035314,1.016377,1.239483,-5.5
49.538754742145535,2.05402,1.011701,1.238193,-5.5
49.54575474214554,2.033917,1.022057,1.247725,-5.5
49.55275474214554,2.025908,1.025945,1.233319,-5.5
49.559754742145536,2.064394,1.019101,1.228696,-5.5
49.56683574199676,2.101483,1.021143,1.237368,-5.40625
49.57375474214554,2.05144,1.026268,1.236902,-5.40625
49.58075474214554,2.05015,1.027808,1.239949,-5.40625
49.58775474214554,2.069931,1.026106,1.243084,-5.40625
49.59475474214554,2.096269,1.021179,1.244589,-5.40625
49.60175474214554,2.061438,1.021985,1.242367,-5.40625
49.608835741996764,2.047839,1.023741,1.240128,-5.40625
49.61575474214554,2.044775,1.025085,1.236365,-5.40625
49.62275474214554,2.091754,1.027791,1.253458,-5.40625
49.629754742145536,2.04499,1.028812,1.251702,-5.40625
49.63675474214554,2.052676,1.034957,1.251362,-5.40625
49.64375474214554,2.041765,1.029063,1.256862,-5.40625
49.650835741996765,2.097505,1.033542,1.249104,-5.453125
49.657754742145535,2.05832,1.031876,1.240128,-5.453125
49.66475474214554,2.030692,1.026662,1.24303,-5.453125
49.67175474214554,2.073209,1.028866,1.242797,-5.453125
49.678754742145536,2.084712,1.023293,1.236544,-5.453125
49.68575474214554,2.046549,1.023096,1.242726,-5.453125
49.69283574199677,2.036175,1.0179,1.242654,-5.453125
49.69975474214554,2.054074,1.021967,1.248925,-5.453125
49.70675474214554,2.081648,1.017452,1.250143,-5.453125
49.71375474214554,2.050956,1.017757,1.244464,-5.453125
49.72075474214554,2.047194,1.0179,1.239214,-5.453125
49.727754742145535,2.051601,1.014711,1.244858,-5.453125
49.73483574199677,2.079875,1.010769,1.244571,-5.453125
49.74175474214554,2.046764,1.01025,1.242618,-5.453125
49.748754742145536,2.042732,1.012041,1.243657,-5.453125
49.75575474214554,2.042141,1.021734,1.235326,-5.453125
49.76275474214554,2.122446,1.022308,1.249588,-5.453125
49.76975474214554,2.036121,1.025605,1.253512,-5.453125
49.77683574199676,2.038701,1.018008,1.253315,-5.34375
49.78375474214554,2.036013,1.002205,1.24045,-5.34375
49.79076274204254,2.080735,1.010447,1.238623,-5.34375
49.797754742145536,2.04757,1.007257,1.248083,-5.34375
49.80475474214554,2.028918,1.005233,1.235057,-5.34375
49.81270874214172,2.042732,1.004391,1.242314,-5.34375
49.819864742040636,2.078155,1.002026,1.249462,-5.34375
49.82675474214554,2.050365,1.004391,1.250896,-5.34375
49.83375474214554,2.045742,1.013493,1.249104,-5.34375
49.840754742145535,2.042517,1.012221,1.246542,-5.34375
49.84775474214554,2.083153,1.000718,1.240665,-5.34375
49.85475474214554,2.071866,1.004032,1.246667,-5.34375
49.860835741996766,2.028327,1.000359,1.244338,-5.34375
49.867754742145536,2.059772,0.996256,1.246381,-5.34375
49.87475474214554,2.074607,1.000915,1.246936,-5.34375
49.88175474214554,2.070522,1.010035,1.238103,-5.34375
49.88875474214554,2.022145,0.998854,1.242099,-5.34375
49.89575474214554,2.037196,1.003853,1.250215,-5.34375
49.90283574199677,2.087131,0.999804,1.247725,-5.34375
49.90975474214554,2.078907,1.00414,1.253727,-5.34375
49.916754742145535,2.052945,1.003799,1.251541,-5.34375
49.92375474214554,2.042195,1.001703,1.253171,-5.34375
