Time(s),P_Fuel_Tank(bar),P_Chamber(bar),P_Fuel_Injector(bar),P_Ox_Injector(bar),Fuel_Flow_Rate(L/s),Ox_Valve_Angle(deg),Fuel_Valve_Angle(deg),P_Angle(deg),I_Angle(deg),P_Ox_Tank(bar),P_N2_Tank(bar),Ox_Mass(kg),Thrust(N)
0.3416733398435099,45.776348,1.310317,1.490536,15.582152,0.109492,95.0,100.0,0.0,0.0,43.462765,205.517242,5.966623649337411,-56.658905
0.3474953613276739,45.71114,1.304976,1.492159,15.721735,0.110564,95.0,100.0,0.0,0.0,43.359585,205.394913,6.006534454638124,-30.827724
0.3525063476554351,45.787964,1.315291,1.461234,15.839693,0.110564,95.0,100.0,0.0,0.0,43.306183,205.339066,6.019362079510702,-46.288723
0.3575693359371144,45.667206,1.342359,1.505789,16.014162,0.106565,95.0,100.0,0.0,0.0,43.155205,205.023422,5.795580530071356,-64.106583
0.36266430663999927,45.685684,1.356984,1.510641,16.105577,0.106565,95.0,100.0,0.0,0.0,43.064331,204.986511,5.661597145769623,-39.076733
0.3686042480467222,45.731472,1.349514,1.521444,16.165874,0.108502,95.0,100.0,0.0,0.0,43.016651,204.909698,5.618835168195719,-50.012562
0.37460522460878565,45.589073,1.378397,1.540571,16.244217,0.108502,95.0,100.0,0.0,0.0,42.932392,204.705872,5.466322018348623,-56.423222
0.38128710937508004,45.639,1.351504,1.504184,16.217602,0.113592,95.0,100.0,0.0,0.0,42.716335,204.472061,5.658746075433233,-49.965424
0.3865061035148756,45.653297,1.325081,1.499733,16.281494,0.113592,95.0,100.0,0.0,0.0,42.6796,204.382217,5.7898798165137615,-73.722572
0.39250512695252837,45.581013,1.356129,1.51846,16.302332,0.112696,95.0,100.0,0.0,0.0,42.471603,204.338913,5.899632721712537,-59.534275
0.398563232421111,45.667576,1.360649,1.480536,16.16432,0.112696,95.0,100.0,0.0,0.0,42.473644,204.009872,6.093481549439346,-48.409897
0.4049162597648319,45.451572,1.357629,1.478843,16.146641,0.116541,95.0,100.0,0.0,0.0,42.441395,203.966827,6.102033333333334,-68.537476
0.4101181640617142,45.474827,1.360003,1.480414,15.986362,0.116541,95.0,100.0,0.0,0.0,42.243103,203.88031,5.939541997961264,-34.692974
0.4157331542965039,45.456699,1.34201,1.477779,15.818123,0.120565,95.0,100.0,0.0,0.0,42.171375,203.690659,5.8454678899082575,-52.699383
0.4215310058589239,45.453472,1.342865,1.473869,15.664282,0.120565,95.0,100.0,0.0,0.0,42.162334,203.431458,5.648767889908256,-51.52095
0.4266870117180588,45.373226,1.335936,1.482962,15.573496,0.125717,95.0,100.0,0.0,0.0,42.142284,203.376297,5.6045812436289495,-34.033054
0.43250610351515206,45.283859,1.36838,1.445789,15.543566,0.125717,95.0,100.0,0.0,0.0,42.095108,203.388092,5.628813251783894,-46.430134
0.4393400878898319,45.322208,1.337368,1.465108,15.493321,0.126093,95.0,100.0,0.0,0.0,41.996716,202.98262,5.886803465851171,-49.116955
0.4445061035148683,45.12886,1.378502,1.476051,15.467475,0.126093,95.0,100.0,0.0,0.0,41.966137,202.898285,6.016512538226299,-31.534782
0.4496909179688373,45.237129,1.302952,1.492857,15.295082,0.126156,95.0,100.0,0.0,0.0,41.892979,202.839233,6.0464437308868515,-64.672226
0.45549511718672875,45.104809,1.323179,1.475754,15.246844,0.126156,95.0,100.0,0.0,0.0,41.805264,202.678711,6.072100611620795,-51.898048
0.4615119628906541,45.223625,1.311381,1.442072,15.11646,0.131809,95.0,100.0,0.0,0.0,41.867115,202.416214,5.83406503567788,-42.423473
0.4668449707023683,45.287807,1.276198,1.463765,15.096547,0.131809,95.0,100.0,0.0,0.0,41.760239,202.365265,5.727163302752293,-62.551056
0.4725168457025575,45.204559,1.253091,1.460449,15.047611,0.136466,95.0,100.0,0.0,0.0,41.765789,202.315277,5.627386952089704,-45.958763
0.4785058593743088,45.177803,1.268868,1.440483,14.900053,0.136466,95.0,100.0,0.0,0.0,41.715927,201.9711,5.692954638124362,-47.467152
0.4835288085932916,45.133671,1.282289,1.434864,14.892549,0.139474,95.0,100.0,0.0,0.0,41.706573,201.898712,5.792729357798164,-58.874355
0.48949096679643844,45.057362,1.269165,1.416399,14.790873,0.139474,95.0,100.0,0.0,0.0,41.629871,201.887558,5.929565443425076,-33.278858
0.4948129882805006,45.24036,1.285046,1.456784,14.787155,0.139412,95.0,100.0,0.0,0.0,41.614948,201.707047,5.940968297655454,-50.38966
0.5005058593742433,44.973484,1.299235,1.464323,14.728168,0.139412,95.0,100.0,0.0,0.0,41.659294,201.453705,5.973750560652396,-54.25491
0.505608886718619,44.813129,1.279322,1.405893,14.632251,0.144704,95.0,100.0,0.0,0.0,41.495243,201.458618,5.918160958205913,-28.376591
0.5123908691402903,44.991264,1.302673,1.406015,14.65054,0.144704,95.0,100.0,0.0,0.0,41.470688,201.452484,5.785602446483182,-48.315624
0.5175607910150575,44.903927,1.296564,1.42256,14.630279,0.145021,95.0,100.0,0.0,0.0,41.42746,201.098602,5.6444920489296635,-37.474068
0.5230947265617942,44.889843,1.298327,1.455737,14.586596,0.145021,95.0,100.0,0.0,0.0,41.481441,201.028549,5.591753618756372,-28.470865
0.5285058593744907,44.939877,1.270055,1.458459,14.602565,0.147265,95.0,100.0,0.0,0.0,41.440254,201.001511,5.556120183486238,-47.84425
0.534280761718037,44.900501,1.306547,1.42181,14.447433,0.147265,95.0,100.0,0.0,0.0,41.41898,200.799927,5.6544701325178375,-39.548103
0.5398828124998545,44.970299,1.306966,1.437202,14.422772,0.147274,95.0,100.0,0.0,0.0,41.37027,200.665329,5.732863914373088,-29.083649
0.5454267578124927,44.749508,1.270229,1.437551,14.441795,0.147274,95.0,100.0,0.0,0.0,41.354511,200.649643,5.804132313965341,-40.208027
0.5506176757808134,44.811344,1.268676,1.389139,14.427083,0.146876,95.0,100.0,0.0,0.0,41.352749,200.64447,5.895355249745158,-39.595242
0.5566486816405813,44.798363,1.269479,1.402595,14.389753,0.146876,95.0,100.0,0.0,0.0,41.363674,200.453186,5.872549541284404,-33.184586
0.5625056152339312,44.540585,1.263929,1.428005,14.386682,0.149622,95.0,100.0,0.0,0.0,41.295872,200.263535,5.645916819571866,-43.931862
0.5675266113275939,44.502319,1.269636,1.442927,14.350713,0.149622,95.0,100.0,0.0,0.0,41.272923,200.235962,5.600305300713558,-26.302553
0.5734997558593022,44.500423,1.270997,1.404009,14.31881,0.149103,95.0,100.0,0.0,0.0,41.15519,200.118759,5.531888073394494,-49.446915
0.5790576171875728,44.534115,1.270421,1.385282,14.304447,0.149103,95.0,100.0,0.0,0.0,41.136307,199.9487,5.611708256880735,-43.366219
0.5851425781247599,44.590279,1.26824,1.423311,14.313714,0.149277,95.0,100.0,0.0,0.0,41.125732,199.902084,5.650192762487258,-33.184586
0.5904907226558862,44.572685,1.269025,1.380849,14.278461,0.149277,95.0,100.0,0.0,0.0,41.050636,199.885696,5.700081651376146,-48.362759
0.5955065917969478,44.588894,1.269287,1.416434,14.259996,0.14949,95.0,100.0,0.0,0.0,41.013077,199.783005,5.748544240570845,-45.440254
0.6006596679681024,44.642506,1.26892,1.397272,14.238897,0.14949,95.0,100.0,0.0,0.0,41.006115,199.636093,5.804132313965341,-33.184586
0.6064904785152976,44.41832,1.275186,1.444916,14.258339,0.151051,95.0,100.0,0.0,0.0,41.000057,199.674561,5.730014373088686,-49.258366
0.6115476074219259,44.499081,1.263405,1.441164,14.229177,0.151051,95.0,100.0,0.0,0.0,40.919029,199.651566,5.742841997961263,-45.675941
0.6175056152342222,44.435139,1.26063,1.413363,14.2249,0.151051,95.0,100.0,0.0,0.0,40.916027,199.342545,5.690103567787972,-28.423727
0.6226694335937282,44.373337,1.265692,1.446103,14.182666,0.151051,95.0,100.0,0.0,0.0,40.88332,199.364471,5.5618207951070335,-47.797115
0.6283615722650211,44.367077,1.269706,1.428511,14.174726,0.152011,95.0,100.0,0.0,0.0,40.828171,199.392212,5.5304633027522945,-46.147312
0.6335043945309735,44.271233,1.264086,1.446853,14.182073,0.152011,95.0,100.0,0.0,0.0,40.789951,199.286316,5.551842711518857,-33.514545
0.64038037109367,44.293091,1.266041,1.377307,14.131479,0.145771,95.0,100.0,0.0,0.0,40.721401,199.135147,5.67157370030581,-47.325741
0.6455063476560099,44.299351,1.234313,1.379541,14.057395,0.145771,95.0,100.0,0.0,0.0,40.680668,199.1306,5.727163302752293,-48.362759
0.6505344238275939,44.368027,1.261171,1.338982,14.083922,0.149239,95.0,100.0,0.0,0.0,40.618309,199.200165,5.798431600407746,-30.639175
0.6565043945311118,44.190811,1.270351,1.384497,14.049262,0.149239,95.0,100.0,0.0,0.0,40.594769,199.131516,5.828364322120285,-45.581665
0.6621943359368743,44.254032,1.29817,1.453014,14.052142,0.149627,95.0,100.0,0.0,0.0,40.547699,199.011215,5.73856615698267,-36.625599
0.6685473632805952,44.223827,1.269531,1.460658,14.034009,0.149627,95.20627030564624,100.11860542574658,0.0,0.0,40.45229,199.03096,5.628813251783894,-29.555019
0.6745063476555515,44.22493,1.281852,1.409942,14.068006,0.151443,97.58334566929747,101.48542375984604,0.0,0.0,40.462151,198.919846,5.563245565749234,-51.19099
0.6797053222653631,43.992741,1.269531,1.414253,14.140397,0.151443,99.65724848267641,102.67791787753893,0.0,0.0,40.387558,198.846817,5.563245565749234,-36.814148
0.6851003417968968,43.966026,1.298484,1.443293,14.083643,0.151345,101.80935481609025,103.9153790192519,0.0,0.0,40.467052,198.868683,5.531888073394494,-29.837843
0.691368408202834,44.047668,1.269426,1.423817,13.999297,0.151345,104.30972489501445,105.35309181463332,0.0,0.0,40.355934,198.9431,5.634513965341489,-49.352642
0.6965053710937354,43.951496,1.268659,1.425562,14.004882,0.1515,106.35889085398634,106.53136224104215,0.0,0.0,40.258884,198.833054,5.663021916411825,-40.867947
0.7024902343746362,43.922058,1.269199,1.396748,14.061775,0.1515,108.74628947183894,107.9041164463074,0.0,0.0,40.213089,198.793259,5.73571508664628,-33.184586
0.7077072753900211,44.03735,1.269391,1.407115,14.157553,0.151367,110.82739908532072,109.10075447405941,0.0,0.0,40.196125,198.796402,5.761371865443425,-45.534527
0.7135073242179715,44.010746,1.268938,1.43249,14.146331,0.151367,113.14107408590506,110.4311175993954,0.0,0.0,40.147488,198.864304,5.673,-41.999237
0.7194902343744616,44.027599,1.278763,1.429209,14.072229,0.1455,115.52769359023303,111.80342381438399,0.0,0.0,40.114853,198.619614,5.6544701325178375,-34.127327
0.7245051269528631,43.833576,1.270491,1.425632,14.034061,0.1455,117.52816495391544,112.95369484850137,0.0,0.0,40.08979,198.720596,5.59032874617737,-39.359554
0.7296940917967731,43.909832,1.277838,1.425963,13.996173,0.149247,119.59807481048063,114.14389301602637,0.0,0.0,40.054764,198.796249,5.564671967380223,-41.716415
0.7355051269523756,43.823738,1.250683,1.397708,13.97085,0.149247,121.91613232464103,115.4767760866686,0.0,0.0,39.971237,198.731003,5.546142099898064,-32.147564
0.7415051269526884,43.834068,1.260927,1.408808,13.936905,0.144929,124.30956907230953,116.85300221657798,0.0,0.0,40.062546,198.622772,5.637365035677878,-42.470612
0.7475051269530013,43.816975,1.267821,1.421338,13.913275,0.144929,126.70300581997803,118.22922834648736,0.0,0.0,40.039162,198.764343,5.701506422018349,-38.416813
0.7542590332031978,43.801975,1.25543,1.452682,13.998686,0.151847,129.39718038815437,119.77837872318875,0.0,0.0,40.105934,198.727432,5.745693170234454,-34.363014
0.7595361328121726,43.759602,1.268711,1.381739,13.961164,0.151847,131.50224774251856,120.98879245194817,0.0,0.0,40.146877,198.613434,5.761371865443425,-41.386456
0.7645651855464166,43.620934,1.268065,1.376486,13.902368,0.149941,133.50836767925455,122.14231141557136,0.0,0.0,40.171204,198.736603,5.717185219164119,-35.588581
0.7703811035153194,43.615479,1.266966,1.373624,13.956609,0.149941,135.8283729772265,123.47631446190525,0.0,0.0,40.200768,198.820831,5.564671967380223,-39.453831
0.775560058593328,43.373405,1.222428,1.392891,13.976958,0.152946,137.89428987697798,124.66421667926234,0.0,0.0,40.191868,198.764496,5.470597859327216,-45.958763
0.7815051269526521,43.254219,1.249967,1.409174,13.993572,0.152946,140.2658140567662,126.02784308264057,0.0,0.0,40.192093,198.639511,5.433538124362895,-38.511086
