Time(s),P_Fuel_Tank(bar),P_Chamber(bar),P_Fuel_Injector(bar),P_Ox_Injector(bar),Fuel_Flow_Rate(L/s),Ox_Valve_Angle(deg),Fuel_Valve_Angle(deg),P_Angle(deg),I_Angle(deg),P_Ox_Tank(bar),P_N2_Tank(bar),Ox_Mass(kg),Thrust(N)
3.978711328124973,34.154015,6.636898,17.0793,25.320858,0.478534,145.0,125.66666412353516,37.080089781887914,5.534691246192836,38.188538,179.84819,3.5990957186544343,-3037.61499
3.9853182617189304,34.021454,6.657457,16.817816,25.45599,0.477655,145.0,125.66666412353516,37.08277407212242,5.545415364804774,38.133179,179.969925,3.7444819571865455,-2842.655518
3.9905362792969754,34.168652,6.655904,16.980993,25.578295,0.477655,145.0,125.66666412353516,37.08489406824916,5.553885048756181,38.10215,179.890167,3.552057900101936,-3065.378906
3.996496240234592,33.976864,6.616043,17.114397,25.611122,0.473697,145.0,125.66666412353516,37.08731550395993,5.563559026420603,38.134487,179.802689,3.774414678899082,-2944.70752
4.0017611328125895,33.956425,6.634542,17.08094,25.528994,0.473697,145.0,125.66666412353516,37.089454544640844,5.572104796055754,38.140614,179.894806,3.711699694189603,-2936.835693
4.007482080078262,34.043793,6.636078,17.04108,25.46559,0.477098,145.0,125.66666412353516,37.0917788729634,5.581390815989001,38.100857,179.955353,3.4693866462793066,-3022.154053
4.012494042968683,34.061562,6.654385,17.039265,25.414209,0.477098,145.0,125.66666412353516,37.0938151524041,5.589526039955613,38.078205,179.864609,3.5990957186544343,-2956.067627
4.018493066406336,33.820309,6.670948,16.898357,25.333599,0.474129,145.0,125.66666412353516,37.09625245857667,5.599263422356491,38.096931,179.764114,3.7387812436289507,-2857.315186
4.023717919922092,33.965008,6.639481,16.868322,25.380283,0.474129,145.0,125.66666412353516,37.09837523203423,5.607744202136776,38.065762,179.934174,3.567738226299695,-2942.020752
4.029494042968963,34.081009,6.655031,17.062197,25.601419,0.474262,145.0,125.66666412353516,37.1007219773841,5.617119781260264,38.014069,179.889099,3.768714067278286,-2995.615723
4.035672021484515,33.985615,6.67107,17.084135,25.562048,0.474262,145.0,125.66666412353516,37.10323199010984,5.62714763661002,38.049114,179.755203,3.6375802242609585,-2910.391602
4.041509912109632,33.97464,6.609132,17.049545,25.395241,0.475055,145.0,125.66666412353516,37.09205901811577,5.63602419814689,38.086391,179.780869,3.5976694189602445,-3027.716064
4.046555810547034,33.880749,6.658818,17.027136,25.324175,0.475055,145.0,125.66666412353516,37.07917474599688,5.643553750477973,38.11063,179.854111,3.6675129459734976,-2969.595947
4.052492822265776,33.954418,6.663827,17.084223,25.219498,0.475462,145.0,125.66666412353516,37.06401509197197,5.652413033117187,38.058449,179.784653,3.3795900101936787,-2979.353516
4.058478906250002,33.874859,6.647789,16.998428,25.182604,0.475462,145.0,125.66666412353516,37.048730136094136,5.661345542000768,38.120701,179.651123,3.5648870540265034,-2957.387451
4.064675927734243,34.126911,6.633652,17.032686,25.237944,0.471915,145.0,125.66666412353516,37.0329065692665,5.670592814442218,38.080666,179.855286,3.483640672782876,-2979.070557
4.070495751953331,33.949802,6.638766,17.045652,25.220789,0.471915,145.0,125.66666412353516,37.01804614354703,5.679277228438171,38.154331,179.816177,3.383865851172274,-2970.680176
4.075535791015682,33.936562,6.642902,17.068602,25.18379,0.472513,145.0,125.66666412353516,37.00517683284342,5.686798037337091,38.148468,179.661209,3.5948197757390425,-3008.107178
4.081494775390638,33.879799,6.670162,17.014587,25.1196,0.472513,145.0,125.66666412353516,36.98996107351123,5.695690107846917,38.125919,179.735413,3.4636860346585108,-2962.80835
4.086731835937371,33.854309,6.621296,17.000401,25.107,0.474006,145.0,125.66666412353516,36.97658868521908,5.703504914652321,38.077942,179.76619,3.4209255861365953,-2947.535889
4.092478662109443,33.894676,6.636689,17.046665,25.277298,0.474006,145.0,125.66666412353516,36.96191465379822,5.712080400055909,38.063843,179.646698,3.48079113149847,-3025.87793
4.097493798828054,34.095409,6.622675,17.093559,25.299358,0.478193,145.0,125.66666412353516,36.949108929109514,5.719564049368136,38.066338,179.494995,3.3710366972477073,-2991.137695
4.103670556640736,33.870449,6.66531,17.086002,25.308468,0.478193,145.0,125.66666412353516,36.93333710384302,5.728781084106689,38.051346,179.699295,3.6361554536187555,-2954.465088
4.10906362304695,33.967625,6.62709,16.946733,25.234365,0.473776,145.0,125.66666412353516,36.919566367869244,5.7368286847934336,38.039288,179.679352,3.4850669724770627,-2969.171875
4.114636621093723,33.893555,6.620738,16.900642,25.240072,0.473776,145.0,125.66666412353516,36.90533619176813,5.745144781709518,38.040997,179.649368,3.376738939857289,-2947.535889
4.120493554687528,33.899761,6.625956,16.95265,25.328905,0.475531,145.0,125.66666412353516,36.8903810104186,5.7538845707758375,38.054211,179.641739,3.402395718654433,-2980.107666
4.126478662109548,33.99469,6.660965,17.064972,25.23564,0.475531,145.0,125.66666412353516,36.87509854810999,5.762815622420724,38.054611,179.703354,3.336828032619776,-3009.002686
4.132116601562757,33.976582,6.671541,16.990801,25.249306,0.474771,145.0,125.66666412353516,36.860702549656274,5.7712286257099485,38.047611,179.710815,3.2584342507645254,-2928.020996
4.137493554687353,33.649006,6.616252,16.994152,25.250439,0.474771,145.0,125.66666412353516,36.84697295757449,5.7792521819582445,38.005203,179.418442,3.5092974515800206,-3030.96875
4.1434784179687085,33.968216,6.639446,17.037312,25.184593,0.478075,145.0,125.66666412353516,36.83169111865818,5.788182869293458,37.898796,179.526672,3.5035968399592248,-2987.131104
4.14849550781264,33.788143,6.654769,17.012686,25.099566,0.478075,145.0,125.66666412353516,36.81888040683105,5.795669433083073,38.004852,179.588074,3.6945945973496443,-2985.575439
4.153868554687506,33.747074,6.647055,17.012825,25.156965,0.479436,145.0,125.66666412353516,36.80516078902612,5.803687160376593,37.982899,179.564178,3.654685321100917,-3008.154297
4.1599955078127095,33.999977,6.664682,17.004152,25.158852,0.479436,145.0,125.66666412353516,36.78951613578945,5.81282987594176,37.861607,179.429214,3.4907676860346575,-2953.899414
4.165493310546935,33.967331,6.635799,16.918636,25.212498,0.472602,145.0,125.66666412353516,36.77547796451767,5.821033765478419,37.822952,179.617157,3.3966935779816505,-2960.262939
4.171177392578102,33.98003,6.620581,16.912161,25.277525,0.472602,145.0,125.66666412353516,36.77500299701365,5.829673039136725,37.805008,179.576447,3.299769928644241,-3018.618652
4.17650844726586,33.966602,6.650109,16.919754,25.451977,0.478648,145.0,125.66666412353516,36.78090752980942,5.837846945957117,37.790909,179.343552,3.2669860346585127,-2946.310303
4.182492333984555,33.922153,6.610406,17.003716,25.534071,0.478648,145.0,125.66666412353516,36.7875351218054,5.847021815721168,37.759861,179.553131,3.3225756371049955,-3069.05542
4.188492333984414,34.040653,6.605065,17.090696,25.320213,0.476995,145.0,125.66666412353516,36.794180560438335,5.856221391376872,37.668114,179.513184,3.5207004077471966,-2960.498535
4.194169335937659,33.957386,6.609673,17.056089,25.225903,0.476995,145.0,125.66666412353516,36.80046825512142,5.86492572620443,37.691605,179.472534,3.610498572884812,-2949.374268
4.2000582519531235,34.04604,6.651576,16.864727,25.197926,0.474871,145.0,125.66666412353516,36.80699066012081,5.873954980940402,37.691624,179.342957,3.569162996941895,-2899.314453
4.205300195312702,33.841133,6.610424,16.961498,25.393198,0.474871,145.0,125.66666412353516,36.81279649560615,5.881992256693317,37.622025,179.516754,3.5278273190621823,-3048.456543
4.210493066406343,33.708473,6.603792,17.034903,25.39922,0.472677,145.0,125.66666412353516,36.818547979969864,5.889954291776196,37.648567,179.432312,3.4351780835881747,-2989.959229
4.216186181640751,33.806183,6.627125,16.992075,25.331139,0.472677,145.0,125.66666412353516,36.82485352128991,5.898683332495407,37.626823,179.418808,3.3924176350662587,-2920.950439
4.221987207031361,33.857731,6.630197,16.810276,25.299095,0.474026,145.0,125.66666412353516,36.83127858099682,5.90757782782236,37.609337,179.404999,3.3125975535168184,-2962.949707
4.227119042968752,33.801952,6.588486,16.895931,25.344995,0.474026,145.0,125.66666412353516,36.83696246446298,5.915446279982309,37.555321,179.486664,3.157233231396533,-3047.278076
4.232478173827985,33.696342,6.597474,16.900225,25.319969,0.47128,145.0,125.66666412353516,36.84289809367162,5.923663234947249,37.535934,179.385635,3.305470540265037,-2920.856201
4.23824697265627,33.829689,6.588381,16.918392,25.169497,0.47128,145.0,125.66666412353516,36.84928746010463,5.932508318490894,37.608116,179.212692,3.409522731906218,-2987.131104
4.243590966797001,33.855736,6.670075,16.895267,25.093912,0.475064,145.0,125.66666412353516,36.85520632429068,5.940702064890948,37.598465,179.333359,3.3696119266055042,-3008.578369
4.2494779296876,33.924347,6.578259,16.908165,25.03775,0.475064,145.0,125.66666412353516,36.86172656606134,5.949728324973385,37.556561,179.406433,3.483640672782876,-2907.893311
4.254539941406165,33.839497,6.620528,16.910557,25.030491,0.470561,145.0,125.66666412353516,36.8673331141007,5.957489718269502,37.570347,179.27063,3.4936187563710503,-2982.511719
4.260258935546972,33.960972,6.649411,16.87813,25.007315,0.470561,145.0,125.66666412353516,36.873667318201306,5.966258438148038,37.549423,179.05687,3.332552191641183,-2979.447754
4.265477929687677,33.786701,6.63339,16.726454,24.992201,0.468707,145.0,125.66666412353516,36.87944773574917,5.97426052672193,37.548534,179.326904,3.2940676860346594,-2854.015625
4.2704928222656235,33.851013,6.603111,16.817467,25.089653,0.468707,145.0,125.66666412353516,36.885002095895615,5.981949674001545,37.593803,179.279312,3.1087706422018346,-2998.066895
4.276002832031281,33.83942,6.617474,16.91136,25.243616,0.471847,145.0,125.66666412353516,36.891104834523006,5.990397965951968,37.607262,179.263901,3.083113761467891,-3025.500732
4.28310683593736,33.778992,6.581942,16.838531,25.226706,0.471847,145.0,125.66666412353516,36.89897303819085,6.001290269517629,37.530472,179.235046,3.35963384301733,-2904.169678
4.288362939453236,33.780518,6.594507,16.735041,25.332674,0.471057,145.0,125.66666412353516,36.90901390810701,6.009407304934716,37.513157,179.327057,3.1999935779816524,-2966.202148
4.293492822265762,33.667843,6.61709,16.851307,25.424734,0.471057,145.0,125.66666412353516,36.93371257465216,6.017534391254567,37.452335,179.180313,3.3610601427115196,-2992.693359
4.300374902343719,33.660656,6.569969,16.889143,25.376129,0.469325,145.0,125.66666412353516,36.96684748381079,6.028437419822541,37.433525,179.102478,3.4494320081549446,-2944.848877
4.30568764648433,33.88945,6.602605,16.881098,25.175396,0.469325,145.0,125.66666412353516,36.992426566367854,6.03685420667797,37.476562,179.222931,3.368187155963301,-2970.680176
4.3115077148436285,33.726429,6.580144,16.80649,25.173929,0.473881,145.0,125.66666412353516,37.02044824501671,6.04607472879766,37.351517,179.104874,3.208545361875637,-2896.486328
4.317479638672012,33.617527,6.548206,16.990871,25.186844,0.473881,145.0,125.66666412353516,37.04920105685569,6.0555358300003,37.352303,178.950073,3.10021885830785,-3034.739502
4.322536767578185,33.918377,6.565693,16.9545,25.187559,0.471714,145.0,125.66666412353516,37.073549437724544,6.063547654958866,37.348793,179.108994,3.3411039755351677,-2952.108154
4.3276517578124185,33.920769,6.601994,16.985199,25.110037,0.471714,145.0,125.66666412353516,37.09817640149702,6.071651147510131,37.3508,179.100616,3.2769625891947003,-2927.266846
4.333502587890507,33.801483,6.625555,16.911133,24.990419,0.472165,145.0,125.66666412353516,37.12634618751237,6.080920404299358,37.322372,179.102051,3.2669860346585127,-2971.811523
4.340308496093712,33.673622,6.602203,16.925739,25.032724,0.472165,145.0,125.66666412353516,37.15911435462064,6.091702756542766,37.336105,178.93071,3.3382544342507647,-2947.912842
4.345492578125231,33.797096,6.631,17.005409,25.136076,0.471857,145.0,125.66666412353516,37.18407397224008,6.099915708708942,37.332737,179.161911,3.1843148827726795,-2984.915527
4.351088525390878,33.597084,6.616165,16.905548,25.052114,0.471857,145.0,125.66666412353516,37.211016582933084,6.108781163950581,37.291622,179.08786,3.3354032619775733,-2947.912842
4.356154443359628,33.890923,6.589882,16.905634,25.05447,0.474234,145.0,125.66666412353516,37.235407280192355,6.116806913100443,37.307728,178.965012,3.4636860346585108,-2951.872314
4.361329492187451,33.809238,6.636078,16.892685,24.989792,0.474234,145.0,125.66666412353516,37.260323405966076,6.125005554292232,37.286594,178.982559,3.09879255861366,-2961.111328
4.366493554687622,33.885578,6.621243,16.847397,24.968744,0.475362,145.0,125.66666412353516,37.285186636251765,6.133186790244902,37.287258,179.031433,3.373887767584097,-2963.986572
4.371632470703389,33.907066,6.606706,16.901567,24.944138,0.475362,145.0,125.66666412353516,37.30992879464263,6.14132818753914,37.273121,178.973328,3.249880937818551,-2958.23584
4.377492333984264,33.733376,6.604681,16.877083,24.958902,0.474765,145.0,125.66666412353516,37.33814207250369,6.150611755302754,37.241936,178.843491,3.1501062181447512,-2958.660156
4.382511376953062,33.964203,6.635083,16.862789,24.950752,0.474765,145.0,125.66666412353516,37.36230708234736,6.158563242099037,37.203888,178.965439,3.358209072375127,-2900.917236
4.3875643554688395,33.579765,6.634577,16.712648,24.941031,0.474037,145.0,125.66666412353516,37.38663548047628,6.166568491745046,37.206051,179.026245,3.3852907237512735,-2863.443115
4.393689355468723,33.774921,6.529358,16.890713,25.128712,0.474037,145.0,125.66666412353516,37.41612530278185,6.1762721059460945,37.168148,178.923035,3.227075229357799,-3046.806641
4.399493310546859,33.613598,6.586985,16.961464,25.109619,0.472338,145.0,125.66666412353516,37.44406940138159,6.185467100381741,37.179562,178.781509,3.5392302752293587,-2938.296875
4.405477197265554,33.833702,6.591279,16.894918,24.978449,0.472338,145.0,125.66666412353516,37.472879810529776,6.194947153955868,37.165703,178.922546,3.259859123343527,-2972.282715
4.411682275390831,33.868694,6.580004,16.89628,24.885098,0.475643,145.0,125.66666412353516,37.50275518217033,6.204777633010947,37.144917,178.830215,3.282664831804282,-2979.117676
4.4171063476565,33.77393,6.616654,16.824482,24.81925,0.475643,145.0,125.66666412353516,37.50795038876441,6.2131572842437395,37.139927,178.679993,3.1672097859327204,-2903.226807
4.422321191406354,33.615486,6.590703,16.825319,24.861919,0.471067,145.0,125.66666412353516,37.49504461199254,6.2210310045888875,37.127571,178.769287,2.9876148827726814,-2963.515381
4.427492333984446,33.698013,6.5799,16.841429,24.955517,0.471067,145.0,125.66666412353516,37.482246987563464,6.228838741977959,37.145947,178.873734,3.1101954128440377,-2987.272461
4.433490136718774,33.642208,6.608905,16.809351,24.837627,0.472272,145.0,125.66666412353516,37.46740353166672,6.237894626234478,37.076054,178.726456,3.3411039755351677,-2891.866699
4.438677148437364,33.541805,6.597212,16.737919,24.751291,0.472272,145.0,125.66666412353516,37.45456663404054,6.245726323914862,37.077484,178.656952,3.247031396534148,-2823.706299
4.444492089843607,33.419609,6.596235,16.528355,24.756632,0.475691,145.0,125.66666412353516,37.44017572621505,6.254506111891488,37.062054,178.807114,3.386717023445463,-2886.9646
4.4504911132812595,33.522293,6.527281,16.537552,25.191782,0.475691,145.0,125.66666412353516,37.42532924930315,6.263563839247339,37.064674,178.770248,2.976212028542304,-2846.662109
4.456477197265485,33.530067,6.55318,16.703119,25.323774,0.474312,145.0,125.66666412353516,37.410514795151954,6.272602029750273,36.906784,178.688309,3.244180326197758,-2929.529297
4.461797998047132,33.723873,6.615327,16.70607,25.358276,0.474312,145.0,125.66666412353516,37.397346794264024,6.280635731117415,36.949158,178.69455,3.2912166156982665,-2896.486328
4.46749404296861,33.516926,6.582482,16.827763,25.406723,0.472087,145.0,125.66666412353516,37.383250133315315,6.28923600121913,36.927673,178.71846,3.1900154943934753,-3066.415771
4.472534082031416,33.467743,6.541139,16.800241,25.349777,0.472087,145.0,125.66666412353516,37.37077696591464,6.296845789739975,36.87764,178.685913,3.2883670744138636,-2895.873535
4.478495019531238,33.666107,6.551802,16.738495,25.063423,0.468781,145.0,125.66666412353516,37.35602474467578,6.3058460123966755,36.883118,178.485077,3.097367787971457,-2946.875977
4.4842379394531235,33.748112,6.582046,16.757082,24.997105,0.468781,145.0,125.66666412353516,37.34181207674485,6.314517057512729,36.888668,178.618973,3.120173496432212,-2953.993652
4.489476953125177,33.758823,6.566304,16.740189,24.879023,0.471508,145.0,125.66666412353516,37.32884648387277,6.322427271224645,36.783573,178.623123,3.1985688073394494,-2902.189941
4.494496972656179,33.739571,6.569306,16.810608,24.836126,0.471508,145.0,125.66666412353516,37.31642286112075,6.330006832916449,36.803452,178.654388,3.1144712538226305,-2961.582764
4.500491845702982,33.606781,6.533512,16.701096,24.80644,0.470129,145.0,125.66666412353516,37.301586655660394,6.339058293734571,36.844322,178.549774,3.053181039755352,-2873.388916
4.506297753906438,33.684597,6.588678,16.763487,24.992916,0.470129,145.0,125.66666412353516,37.2872181033471,6.347824442776143,36.783535,178.611237,3.0203971457696235,-2992.174805
4.511763818359668,33.660316,6.591366,16.82052,25.007908,0.471421,145.0,125.66666412353516,37.273690601654906,6.356077472963761,36.833221,178.508377,2.9662339449541295,-2953.616455
4.517491845703262,33.693913,6.566391,16.754045,24.900124,0.471421,145.0,125.66666412353516,37.25951479010895,6.364726032267967,36.805229,178.374268,3.1158976554536193,-2912.418701
4.52437978515627,33.684391,6.552203,16.762911,24.899303,0.469398,145.0,125.66666412353516,37.2424684099561,6.3751259045571835,36.778492,178.499466,3.1144712538226305,-2951.448242
4.529539697265591,33.635654,6.529655,16.571478,24.805584,0.469398,145.0,125.66666412353516,37.229698578866525,6.382916685432403,36.787552,178.465439,3.1686360856269102,-2861.369141
4.534956689453338,33.685249,6.537351,16.647762,24.73513,0.471198,145.0,125.66666412353516,37.21629252198383,6.391095623026885,36.748669,178.370697,3.1458303771661553,-2858.069336
4.540478662109308,33.69437,6.555501,16.71991,24.836771,0.471198,145.0,125.66666412353516,37.20262665779722,6.399433067163896,36.786537,178.288116,3.0574568807339446,-2968.794678
4.546272607421997,33.634575,6.581296,16.664358,24.960892,0.473103,145.0,125.66666412353516,37.196720233250666,6.40842614085223,36.747063,178.598328,3.0218235474006123,-2881.355225
4.552325585937524,33.69149,6.542552,16.743382,25.063406,0.473103,145.0,125.66666412353516,37.20267838605022,6.418173641980933,36.807377,178.526779,2.9819126401630998,-2933.913086
4.557533593750122,33.62875,6.575519,16.79073,24.927296,0.470059,145.0,125.66666412353516,37.20780480542344,6.426560432368441,36.730221,178.25531,3.202844750254841,-2920.196289
4.5634916015624185,33.618378,6.517875,16.813557,24.921274,0.470059,145.0,125.66666412353516,37.21366947532706,6.4361549960575815,36.752735,178.358963,3.134427522935781,-2921.516113
4.570342675781376,33.661659,6.519149,16.874517,24.922443,0.470613,145.0,125.66666412353516,37.220413220894805,6.4471877220961264,36.700588,178.342102,3.1814637104994907,-2955.69043
4.575478662109617,33.58968,6.551016,16.867083,24.863403,0.470613,145.0,125.66666412353516,37.2254687470693,6.455458531649006,36.701408,178.296173,3.205695820591234,-2940.795166
4.580490625000039,33.512608,6.574803,16.864849,24.864119,0.470095,145.0,125.66666412353516,37.230402192752436,6.463529618273099,36.67207,178.18309,3.324000407747196,-2934.054688
4.586490624999897,33.638294,6.565973,16.83827,24.884136,0.470095,145.0,125.66666412353516,37.23630819699565,6.4731918046861585,36.678509,178.365585,3.050329969418959,-2954.747803
4.592105371094021,33.612804,6.577753,16.746872,24.848709,0.47272,145.0,125.66666412353516,37.24183498270469,6.482233591922794,36.698196,178.274887,3.0888160040774726,-2889.839844
4.597490380859654,33.520962,6.587107,16.808426,24.83246,0.47272,145.0,125.66666412353516,37.2471356311256,6.49090541995473,36.711269,178.263855,2.8351001019367987,-2975.299561
4.6034764648438795,33.630386,6.517631,16.756628,24.780943,0.471888,145.0,125.66666412353516,37.253027937360926,6.500545196511608,36.70509,178.2901,2.9833390417940886,-2911.004395
4.609315332031201,33.486538,6.520318,16.719124,24.665707,0.471888,145.0,125.66666412353516,37.25877533309174,6.509947900379395,36.751633,178.221008,3.0218235474006123,-2927.738281
4.614654443359541,33.442253,6.521732,16.681479,24.605146,0.47448,145.0,125.66666412353516,37.26403080211822,6.518545815201466,36.737026,178.145966,3.10021885830785,-2928.492432
4.621009423828127,33.737923,6.545135,16.714638,24.6119,0.47448,145.0,125.66666412353516,37.27028622572055,6.5287796495248696,36.778458,178.088562,3.2014183486238528,-2930.094971
4.627156396484224,33.646618,6.534035,16.775162,24.663298,0.470845,145.0,125.66666412353516,37.27633690015233,6.538678515471648,36.739975,178.194336,3.1900154943934753,-2941.785156
4.632588281250264,33.701534,6.581313,16.735163,24.677835,0.470845,145.0,125.66666412353516,37.2816836892314,6.547425829334936,36.734234,178.117157,2.9619580020387346,-2933.394531
4.6378153320315505,33.62072,6.551784,16.759176,24.57876,0.473856,145.0,125.66666412353516,37.28682885324699,6.555843285841431,36.720867,177.96965,3.083113761467891,-2933.67749
4.643591210937757,33.621658,6.553512,16.728966,24.59115,0.473856,145.0,125.66666412353516,37.29251424746842,6.565144555623339,36.735054,178.167618,2.7880638124362904,-2924.344238
4.650325341796815,33.696289,6.531924,16.771515,24.658516,0.473464,145.0,125.66666412353516,37.299142881706715,6.575988960238877,36.719784,178.077682,3.0759867482161063,-2953.852295
4.656357324218789,33.601101,6.550266,16.822441,24.675829,0.473464,145.0,125.66666412353516,37.30508036733647,6.5857026500056195,36.684898,178.093307,3.067434964322119,-2953.0979
4.66158315429675,33.498447,6.557526,16.781776,24.566246,0.469107,145.0,125.66666412353516,37.310224329772424,6.594118140735256,36.639137,178.062851,3.1672097859327204,-2916.990967
4.6675321289062595,33.564743,6.547561,16.776384,24.534327,0.469107,145.0,125.66666412353516,37.311375133635764,6.603486071448507,36.616451,178.15802,3.0945166156982684,-2945.556152
4.673288232421783,33.468594,6.599498,16.706175,24.558689,0.471081,145.0,125.66666412353516,37.31030542681423,6.6124518732652495,36.540134,177.974243,2.99046605504587,-2894.082275
4.679185205078284,33.591881,6.608417,16.790451,24.636177,0.471081,145.0,125.66666412353516,37.309209541054074,6.621637095179895,36.571426,177.86734,2.99046605504587,-2936.977051
4.684525048828164,33.585491,6.552343,16.77607,24.686037,0.471872,145.0,125.66666412353516,37.308217191408204,6.629954523917045,36.598721,177.971252,2.9861885830784916,-2956.68042
4.689641015625057,33.835907,6.566671,16.849491,24.765549,0.471872,145.0,125.66666412353516,37.307266446765325,6.637923238217841,36.530342,177.962662,2.8222724770642214,-2935.185791
4.694679101562542,33.709312,6.558573,16.884832,24.709982,0.473066,145.0,125.66666412353516,37.30633017540047,6.645770644006969,36.556171,177.988052,2.9804878695208967,-2901.859863
4.700379052734661,33.61816,6.585781,16.693888,24.67403,0.473066,145.0,125.66666412353516,37.30527090385777,6.654648982006524,36.539261,177.892197,3.1301515800203865,-2838.743164
4.705555078125144,33.691544,6.588625,16.76853,24.826492,0.474479,145.0,125.66666412353516,37.30430899800361,6.662711244563964,36.597637,178.00032,2.956255861365952,-2993.871582
4.711495996093618,33.845657,6.641157,16.78244,24.778219,0.474479,145.0,125.66666412353516,37.3032049455035,6.671964916422496,36.528038,177.899612,3.2327774719673807,-2903.604004
4.716537988281289,33.475311,6.587666,16.749701,24.725252,0.472753,145.0,125.66666412353516,37.30226794820621,6.679818406651082,36.505001,177.847488,2.9790630988786937,-2893.233643
4.722236962890747,33.765499,6.561418,16.729525,24.7885,0.472753,145.0,125.66666412353516,37.301208858146616,6.688695223540772,36.468212,177.954391,2.92347359836901,-2957.764648
4.728626855468974,33.69968,6.555659,16.793941,24.919809,0.469955,145.0,125.66666412353516,37.300021368786645,6.698648225659346,36.474392,177.952209,2.8379512742099906,-3026.679199
4.734475976562408,33.526928,6.553006,16.623398,24.731796,0.469955,145.0,125.66666412353516,37.29893437569888,6.707758913190648,36.494358,177.770142,2.991890825688073,-2772.515381
4.739537744140762,33.497795,6.532831,16.564882,24.746544,0.474413,145.0,125.66666412353516,37.297993703368604,6.715643205893983,36.462803,177.698883,2.9077948012232406,-2934.667236
4.745640771484432,33.507458,6.547404,16.745249,24.903107,0.474413,145.0,125.66666412353516,37.29685952467222,6.725149381989963,36.360622,177.998306,3.0146965341488277,-2861.887451
4.751475732422023,33.58284,6.572849,16.536539,24.784956,0.470568,145.0,125.66666412353516,37.29577516308955,6.734238013428236,36.347549,177.902283,3.0717109072375135,-2747.202637
4.757527734374889,33.506954,6.5625,16.609577,24.823629,0.470568,145.0,125.66666412353516,37.29465046688566,6.743664711533815,36.250168,177.674179,2.9804878695208967,-2994.343018
4.762589746093909,33.463436,6.585292,16.674131,24.975307,0.47082,145.0,125.66666412353516,37.293709749184615,6.7515493845146155,36.238247,177.759109,3.1629338430173286,-2887.48291
4.767741601562648,33.363762,6.534053,16.843592,24.97241,0.47082,145.0,125.66666412353516,37.292752335037434,6.759573999602917,36.200291,177.847977,2.9334500509683985,-2937.919922
4.773491601562455,33.337311,6.548678,16.713976,24.733768,0.471584,145.0,125.66666412353516,37.29168376248534,6.76853029448301,36.165001,177.72049,2.9462793068297644,-2949.562744
4.779127587890798,33.483276,6.533215,16.734343,24.629789,0.471584,145.0,125.66666412353516,37.29063637808635,6.777308999786462,36.153656,177.576614,2.827973088685014,-2914.304199
4.7844757324219245,33.406441,6.519428,16.733852,24.595182,0.469868,145.0,125.66666412353516,37.289642485834044,6.785639357957458,36.088264,177.734344,2.8122943934760443,-2875.416016
4.790100488281496,33.484409,6.57894,16.718687,24.55588,0.469868,145.0,125.66666412353516,37.28859718849082,6.794400570497473,36.086884,177.69664,2.896391946992863,-2960.969971
4.797101464843763,33.458557,6.548311,16.680363,24.548742,0.469859,145.0,125.66666412353516,37.304782618293416,6.8052822212361335,36.053848,177.637741,2.974785728848114,-2872.39917
4.802489648437586,33.456169,6.579742,16.723417,24.518166,0.469859,145.0,125.66666412353516,37.32221228301604,6.813650506671229,36.068298,177.713287,2.954831090723752,-2979.306396
4.807991601562662,33.468987,6.556723,16.703993,24.522755,0.469585,145.0,125.66666412353516,37.34000996875185,6.822195485400967,36.056816,177.747101,3.046054026503567,-2919.630615
4.814175439453265,33.484169,6.572989,16.686628,24.548201,0.469585,145.0,125.66666412353516,37.36001341133271,6.831799486388078,36.004841,177.562958,2.8408023445463804,-2924.108643
4.8193575683594645,33.490429,6.579411,16.663904,24.482162,0.468137,145.0,125.66666412353516,37.37677653155937,6.839847752207985,36.019363,177.582687,2.733900611620796,-2975.063965
4.824490380859515,33.538338,6.533111,16.757936,24.514675,0.468137,145.0,125.66666412353516,37.39338012336402,6.847819425655536,36.018177,177.619934,2.8179966360856255,-2945.367432
4.830489404297168,33.5434,6.533372,16.80764,24.540905,0.469286,145.0,125.66666412353516,37.412785729234635,6.857136394831393,36.059292,177.492752,2.790914984709479,-2942.303467
4.835643457031438,33.467098,6.554315,16.782982,24.465897,0.469286,145.0,125.66666412353516,37.429458028825,6.86514105608288,36.139435,177.516113,2.7937645259938853,-2883.476318
4.841490380859341,33.575794,6.548032,16.330534,24.470644,0.471949,145.0,125.66666412353516,37.44837162377028,6.874221802248948,36.169365,177.532822,3.299769928644241,-2646.187744
4.8475494628905835,33.452232,6.556915,16.621967,24.861448,0.471949,145.0,125.66666412353516,37.46797150682811,6.883632047284208,36.054634,177.627869,2.39466391437309,-3153.855225
4.852724267578196,33.453434,6.562919,16.558809,24.990158,0.467002,145.0,125.66666412353516,37.48471093471487,6.8916689379993095,36.083061,177.505722,3.080262691131498,-2782.037109
4.8583653808595955,33.460728,6.536217,16.630083,25.015011,0.467002,145.0,125.66666412353516,37.50295877490885,6.900430043720348,35.995506,177.377106,2.5628559633027517,-3035.82373
4.8635104003906235,33.462997,6.583198,16.746017,25.017628,0.46805,145.0,125.66666412353516,37.51960185394667,6.908420675675908,35.973866,177.480698,2.7310494393476046,-3044.025635
4.869475244140631,33.396919,6.558189,16.768129,24.929932,0.46805,145.0,125.66666412353516,37.53889689556439,6.917684561029341,35.927441,177.50412,3.1458303771661553,-2912.371582
